,Unnamed: 0,name,description,SDG Goal,five Ps,Unnamed: 0.1,company id,active,finder_url,tag_line,tags,corona_description,homepage,founded,company stage,had_exit,exit_type,exit_date,exit_quarter,exit_half,exit_amount,exit_acquired_by_or_stock_exchange,exit_acquired_by_or_stock_exchange_key,exit_by_country,employees,product_stage,business_model,closing_date,closing_reason,products,alternative_names,former_names,abroad_countries,geographical_markets,registrar_id,total_funding,total_equity_funding,Unnamed: 33
66,66,Netafim,"Netafim delivers tailor-made irrigation and fertigation solutions to millions of farmers, enabling growers to maximize food production with the lowest environmental impact. Specializing in end-to-end solutions from the water source to the root zone, Netafim delivers irrigation and greenhouse projects supported by engineering, project management, and financing services. Netafim is also working on digital farming, integrating real-time monitoring, analysis, and automated control into one system. 

In 2018, Mexican chemical firm Mexichem acquired 80% of Netafim; Kibbutz Hatzerim retains 20% ownership.",2,People,66,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgJ6q2qgIDA,1,https://finder.startupnationcentral.org/company_page/netafim,Agricultural Irrigation Systems,"agriculture, agtech, crops, drip-irrigation, emerging-markets, equipment, farm-management, gardening, greenhouses, irrigation, irrigation-and-water-management, mining, monitoring, precision-agriculture, sdg, smallholder-farms, smart-farming, smart-irrigation, water-saving, water-systems",,http://www.netafim.com/,1965-01-01 00:00:00,Established,1,M&A,2017-08-01,2017 Q3,2017 H2,1500000000.0,Mexichem,agxzfmlsbGlzdHNpdGVyHAsSD0V4dGVybmFsX0VudGl0eRiAgOCEyI6VCAw,Mexico,500+,Released,b2b,,,"NetBeat,Flexnet,HydroCalc,NetMaize",,,,Worldwide,513769091,,,
319,319,Cnature,"Cnature is a mobile application designed to help users identify plants and animals by simply snapping a photo.

The app is a real-time electronic field guide that connects the community to Cnatures database of animal and plant species, offering users a new way of experiencing nature.",15,Planet,319,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7u8oULDA,1,https://finder.startupnationcentral.org/company_page/centure,Plant and Animal Identification,"big-data-analytics, children, consumers, crowdsourcing, database, edtech, knowledge-technology, mapping, mobile-applications, parents, sdg, self-learning, students, traveltech, wisdom-of-crowds",,http://www.cnature.co.il/,2014-03-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,b2c,,,,,Centaure,,Israel,515183234,,,
28,28,Xiologic,"Xiologic promotes and commercializes organic products for sustainable agriculture and better air quality. Xiologic develops probiotic formulas to help vital bacteria thrive in air and soil, as well as for post-harvest solutions. 
The company's Ground Force products for agriculture offer a sustainable replacement for common chemical pesticides. The company's natural bacteria improve plant growth and can decrease the need for fertilizers. Xiologic's products deal with plants and soil diseases through the entire plant lifecycle, from planting to post-harvest. Its products were found effective for a variety of bacterial and fungal diseases.  
Xiologic works with traditional and advanced agriculture in open fields, hothouses, and indoors.",2,People,28,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICA4Mzl9OQJDA,1,https://finder.startupnationcentral.org/company_page/xiologic-ltd,Probiotic Products for Agriculture and Air Quality,"agriculture, agtech, cannabis, clean-air, cleantech, plant-protection, postharvest, probiotics, sdg, soil-treatment",,https://www.xiologic.com,2018-03-01 00:00:00,A,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c",,,Ground Force Xio,Global Plant,,,Worldwide,515851210,,,
109,109,Tethys Solar Desalination,"Tethys Solar Desalination (TSD) specializes in the rapid construction and deployment of  desalination and water-treatment modular plants powered entirely by solar energy. TSD's design and reliance on solar energy eliminate most infrastructure, energy, and environmental concerns associated with the desalination process, with no need for electricity.",7,Prosperity,109,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgL6omrcKDA,1,https://finder.startupnationcentral.org/company_page/tethys,Solar-powered Desalination and Water Treatment Plants,"agriculture, agtech, cleantech, desalination, emerging-markets, irrigation-and-water-management, manufacturing-facilities, residential-sites, sdg, solar-energy, water, water-treatment",,http://tethysdesal.com/,2014-09-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",,,,"T.S.D. Desalination,TSD Desalination,TSD",,,"China, Africa, South Africa, USA",515126399,,,
251,251,Watergen,"Watergen develops energy-efficient, accessible solutions to collect clean and safe drinking water from the air. The company offers water-from-air units in different sizes that can serve a variety of needs and require no infrastructure other than electricity or solar energy.

The large-scale unit, which produces up to 5,000 liters of safe, clean drinking water per day, can potentially service entire cities, villages, factories, or off-grid settlements. The GEN-350 medium-scale unit produces up to 900 liters of water, and the Genny home unit produces up to 27 liters of water per day.",6,People,251,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN72r-gLDA,1,https://finder.startupnationcentral.org/company_page/water-gen,Creating Drinking Water from Air,"automotive, cleantech, commercial-sites, defense, drinking-water, emergency-response, emerging-markets, energy-efficiency, energy-saving, filtration-and-purification, hospitals, humidity, military, municipalities, residential-sites, sdg, smart-city, water, water-quality, water-security, water-supply",,https://www.watergen.com/,2009-07-01 00:00:00,Seed,1,M&A,,,,,Beer Yitzhak Energy,agxzfmlsbGlzdHNpdGVyHAsSD0V4dGVybmFsX0VudGl0eRiAgODs_P6-CQw,Israel,51-200,Released,"b2b,b2c,b2g",,,"Gen-L AWG,GENNY,GEN-M,GEN-M AWG,GEN-350,GEN-L,GEN-M ERV","Water Gen,Water-gen",,United States,"Africa, Australia, Brazil, Chad, India, Thailand, Mexico, South Africa, Philippines, Israel, Sierra Leone, China, Colombia, Uzbekistan, USA, Monaco, Worldwide, Vietnam",514300375,,,
451,451,3PLW,"3PLW has developed an industrial process that converts food waste into the building blocks of biodegradable bioplastic, producing higher revenues from food waste treatment than from biogas production, all with minimal impact to the environment. 

3PLW's process enables its clients to efficiently manufacture bioplastic from a variety of municipal, industrial, and agricultural food-waste streams.",7,Prosperity,451,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwJiO-4gKDA,1,https://finder.startupnationcentral.org/company_page/3plw,Converting Organic Waste into Bioplastics,"agtech, biomaterials, biotechnology, clean-environment, cleantech, food-and-beverage, foodtech, manufacturing-facilities, municipalities, organic-waste, plastics, processing, recycling, sdg, supermarkets, waste-management, waste-tech",,http://www.3plw.co,2015-08-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,Beta,"b2b,b2g",,,Triple Win Bioprocess,"3 PLW,PLW,3-PLW",,,"Europe, Israel, USA",515371037,8400000.0,6900000.0,
234,234,Visonic,"Visonic develops and manufactures high-quality electronic security systems and components. The company's easy-to-use home security and personal emergency response systems provide real-time connectivity between families, property, caregivers, and community support networks.

Visonic is part of the Tyco Security Products portfolio of brands.",1,People,234,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6u26QJDA,1,https://finder.startupnationcentral.org/company_page/visonic,Home Security Systems,"alarm-systems, electronic-manufacturing, emergency-response, home-security, ids, mobile-applications, sdg, security, smart-home, wireless-communication, wireless-control",,https://www.visonic.com/,1973-01-01 00:00:00,Established,1,M&A,2011-02-01,2011 Q1,2011 H1,100000000.0,Johnson Controls,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgKe14ckJDA,USA,201-500,Released,b2c,,,"PowerG,VisonicGo,PowerMaster,PowerCode,PowerMax,Zigbee",,,"Singapore,United Kingdom,Denmark,Poland,USA,Spain,United States,Hong Kong,China","Africa, South America, UK, Germany, Denmark, Asia, China, Spain, USA, Poland, Europe",512909052,,,
469,469,Aleph Farms,"Aleph Farms grows real steaks from cells isolated from a cow. Aleph Farms' cell-grown meat is close to conventional meat thanks to a proprietary 3D platform that uses various types of cells to form complex tissue, ensuring an end product that resembles the taste, texture, and structure of farmed meat. 
The technology was developed with Professor Shulamit Levenberg at the Technion Israel Institute of Technology. Aleph Farms is a portfolio company of the Kitchen Hub incubator.",2,People,469,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwLvUiboLDA,1,https://finder.startupnationcentral.org/company_page/meat-the-future,Cultured Whole-muscle Beef,"3d-technology, agtech, alternative-protein, biotechnology, food-and-beverage, foodtech, in-vitro-food, sdg, sustainable-protein, tissue-regeneration",,https://www.aleph-farms.com,2017-01-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,R&D,b2c,,,,"AleFarms,Alef Farms,Aleph-Farms,AlephFarms",Meat the Future,,,515681252,13350000.0,13350000.0,
398,398,Buy for Good,"Buy for Good is an online store offering social impact products made in Israel. All of the products sold by Buy for Good are made by adults and children with disabilities and through educational and vocational programs in underprivileged communities in Israel.

Buy for Good cooperates with nonprofit organizations that provide a suitable environment to nurture talent, build confidence and self-esteem, and celebrate achievements. The items are handcrafted by participants in a number of vocational programs in Israel.",10,People,398,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoNOe8dsJDA,1,https://finder.startupnationcentral.org/company_page/buy-for-good,Online Marketplace for Social Impact Products,"disabilities, ecommerce, gifts, marketplace, nonprofit, online-shopping, sdg, social-impact, socialtech",,https://buyforgood.biz/,2016-11-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,b2b2c,,,,,BuyforGood,,Worldwide,,,,
312,312,Elgo Irrigation,"Elgo Irrigation makes water-saving solutions for home and commercial use. The companys products include quick-connector hose ends, pop-up sprinklers, micro-irrigation systems, and gardener hobby kits.

Elgo Irrigation products are sold on five continents and in more than 80 countries under private label and the Elgo brand name. Elgos brands include Ecogan, a domestic brand in fertilizers and plant care products; and Omer Irrigation, a store chain specializing in the professional gardening and landscape market in Israel.",2,People,312,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7o288LDA,1,https://finder.startupnationcentral.org/company_page/elgo-irrigation,Irrigation Products,"consumers, drip-irrigation, equipment, farmers, gardeners, gardening, irrigation, irrigation-and-water-management, sdg, water, water-systems",,http://elgo.co.il,1906-01-01 00:00:00,Established,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2c",,,,,"Lego,Lego Irrigation",,Worldwide,520040825,,,
404,404,Tandoo,"Tandoo has developed an educational platform that aims to improve online learning experiences by making them personal, active, and collaborative. Tandoo is designed to work on any learning platform and support learners throughout their online learning journey. The platform allows users to take notes, enrich the content, share with others, and build a community with other learners.
Tandoo encourages learners to absorb the content by motivating continuous engagement and interaction throughout the course.",4,People,404,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoO2R9psLDA,1,https://finder.startupnationcentral.org/company_page/tandoo,Online Learning Platform,"artificial-intelligence, collaboration, e-learning, edtech, higher-education, professional-skills, quarantine, saas, sdg, self-learning, training, virtual-classroom, web-platform",,https://www.tan-doo.com/,2018-05-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2b2c",,,,tan-doo,,,Worldwide,515847192,,,
145,145,Medorion,"Medorion combines artificial intelligence and behavioral science in order to drive people to take action for their own health. Medorion's solution and approach have proven to increase patient engagement by four times, according to a top-10 US health plan that Medorion has already successfully signed on to their platform. 

Medorion's platform aims to facilitate the shift to value-based care and preventative medicine by helping healthcare organizations become better for their members by increasing detection and illness prevention and enabling a healthier population through personalized user engagement.",3,People,145,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgLeFld0IDA,1,https://finder.startupnationcentral.org/company_page/medorion,Patient Engagement Platform,"adherence, artificial-intelligence, behavior-analytics, big-data, cancer, coronavirus, data-analytics, digital-healthcare, healthcare-providers, hospitals, insurance-companies, machine-learning, mhealth, patient-engagement, personalization, population-health-management, prevention, sdg",,https://www.medorion.com/,2017-01-01 00:00:00,Seed,0,,,,,,,,,1950-11-01 00:00:00,Released,b2b,,,Medorion,MedOrion,,,"Israel, USA",515541472,1200000.0,1200000.0,
